id,year,Titel,novel,num_phrases
25518930,1906,Studien zur niederrheinischen Dialektgeographie.,1,2
25518932,1906,"Tempus und Modus in der altenglischen Chronik. Hss. A und E (C.C.C.C. 173, Laud 636).",1,4
25518933,1906,Die Vereinigung von Kohlenoxyd und Sauerstoff unter elektrischen Einflüssen.,1,4
25518934,1906,Über p-methylierte Hydrobenzoine und verwandte Körper.,1,2
25518935,1905,Über die Fortpflanzung von Clepsidrina ovata.,1,2
25518936,1906,Elektrische Untersuchungen: I. Über oscillatorische Kondensatorentladungen. II. Über die Leitfähigkeit von explodierenden Gasgemischen.,1,4
25518937,1906,Die Klage in der Handschrift J des Nibelungenliedes.,1,3
25518938,1906,"Eibildung, Eireifung und Befruchtung von Strongylus filaria.",0,4
25518939,1906,Vergleichende Temperaturmessungen zu Marburg a. d. L. und seine barometrische Meereshöhe.,1,4
25518940,1905,Neue Beiträge zur Kenntnis der devonischen Fauna Argentiniens.,1,4
25518941,1905,Bestimmung der spezifischen Wärme von Helium und über die Atomwärme von Argon und Helium.,1,5
25518942,1906,Die Basalte östlich der Linie Wabern-Gensungen.,1,2
25518943,1905,Über Temperaturabhängigkeit der spezifischen Wärme fester Elemente und spezifisches Gewicht ihrer allotropen Modifikationen.,1,5
25518944,1906,Untersuchungen über die Excretionsorgane der Süßwassertricladen. Mit 2 Tafeln.,1,3
25518955,1905,Über die Arbeitsleistung beim Steinkohlenbergbau in Preußen. Eine Studie aus der Betriebsgeschichte eines kapitalistischen Unternehmungszweigs.,1,6
25518956,1906,Entwicklungsgeschichte des Arbeitsvertrags in den deutschen Territorien seit dem Reichsschluß von 1731 bis zur Einführung der Reichsgewerbeordnung von 1870/71.,1,6
25518957,1905,Die Fleischpreise Münchens vom 5. März und 16. Juli 1904.,1,2
25518958,1905,Die Wirtschaftsentwicklung der Markgenossenschaft Rhaunen. I. Die fränkische Hundertschaft und Markgenossenschaft auf dem Hundertsrück (Hunsrück).,1,6
25518959,1906,Die Bewegung der Forstfrevel und ihre volkswirtschaftlichen Ursachen.,1,3
25518960,1905,Weinbau und Weingärtnerstand in Heilbronn a. N.,1,4
25518961,1905,Zur Entstehung des Kapitalismus in Venedig.,1,3
25518962,1906,Der Tarifvertrag zwischen Arbeitgeber und Arbeitnehmer.,1,3
25518963,1905,Die serbische Landwirtschaft. Eine Darstellung ihrer gegenwärtigen Verhältnise.,1,3
25518964,1905,"Die Ursachen des niedrigen Kursstandes deutscher Staatsanleihen. Eine Untersuchung über englischen, französischen und deutschen Staatskredit.",1,5
25518965,1905,Der Londoner Goldverkehr.,1,1
25518966,1903,Über chitinöse Fortbewegungs-Apparate einiger (insbesondere fussloser) Insektenlarven.,1,2
25518967,1906,Kornhäuser und Getreidehandel. Ein Beitrag zur deutschen Agrarpolitik.,1,4
25518968,1905,Die Wirkung der Arbeiterschutzgesetzgebung auf die Hausindustrie.,0,3
25518969,1896,Die Entwicklung der öffentlichen Meinung über das Erbrecht im Grundbesitz in England.,0,5
25518970,1906,Barzahlung und Kreditverkehr in Handel und Gewerbe im rheinisch-westfälischen Industriebezirk.,1,5
25518971,1905,Wohlfartseinrichtungen der Arbeitgeber in Frankreich.,1,3
25518972,1905,"Die Bayerische Steuerreform von 1899. I. Geschichte, II. Gesetzgebung.",1,2
25518973,1906,Die jüngsten Reformen der veranlagten Steuern in Österreich. Eine historisch-kritische Studie.,1,4
25518974,1905,Die Konzentration im deutschen Bankwesen.,1,2
25518975,1905,"Antonio Serra, ein Beitrag zur Geschichte der Nationalökonomie.",1,4
25519095,1905,Die paränetischen Alphabete in der griechischen Literatur.,1,2
25519096,1905,Bolometrische Untersuchungen über die Energie der Röntgenstrahlen. Mit vier Tafeln.,0,3
25519097,1904,Die Figur des Geistes im Drama der englischen Renaissance.,1,3
25519099,1905,Sprachliche Untersuchungen zu Dietrichs Flucht und Rabenschlacht.,1,3
25519100,1905,Die kirchliche Wandmalerei Bozens um 1400. Eine Untersuchung ihrer Grundlagen und ihres Entwicklungsganges. (Bruchstück.),1,5
25519101,1906,"Zur Kenntnis der Acetylierung und Carbanilidbildung bei 1,3-Dicarbonylverbindungen und verwandten Körpern.",0,4
25519102,1905,Die sumerischen Verbal-Afformative nach den ältesten Keilinschriften bis herab auf Gudea (ca. 3300 v. Chr.) einschliesslich.,1,4
25519103,1905,Über lumineszierende Stoffe und die Radioaktivität des Urans.,1,3
25519104,1905,Verhalten von Schwermetallverbindungen gegen Polysulfide und Chlorschwefel.,1,4
25519105,1905,Über die Vorläuferspitzen der Monokotylen.,1,2
25519106,1905,Die altarabischen Frauennamen. Mit einer Einleitung üb er die Geschichte des arabischen Personennamens bis zum Ende der Ğăhilijja.,1,7
25519107,1903,"Die Hauptquellen des Corpus-, Epinaler und Erfurter Glossares.",1,2
25519108,1904,Die Anfänge der Schweizer Dorfgeschichte.,1,2
25519109,1905,Die Stellungnahme der Orden und Stifter des Bistums Konstanz im Kampfe Ludwigs des Baiern mit der Kurie. Ein Beitrag zur Kirchengeschichte des 14. Jahrhunderts.,1,10
25519110,1905,Die Wiedervereinigung Regenburgs mit Bayern im Jahre 1810,1,4
25519111,1901,Oberkärntnerische Malereien aus der Mitte des fünfzehnten Jahrhunderts. Drei Kapitel aus dem in Buchform erscheinenden Werke: Die mittelalterliche Malerei in Oberkärnten.,1,6
25519112,1904,Kritische und exegetische Bemerkungen zu Euripides' Helena (1. Teil).,1,2
25519113,1905,General Graf Pappenheim im westlichen Mitteldeutschland und sein Feldzug an die untere Elbe 1630.,1,4
25519114,1904,Zur Geschichte des musikalischen Dramas im Seicento. Die Opern Alessandro Stradella's.,1,3
25519115,1904,"Johann Wilhelm, Kurfürst von der Pfalz vom Ryswicker Frieden bis zum spanischen Erbfolgekrieg 1698- 1701.",1,5
25519116,1904,Griechische Weihegebräuche,1,1
25519117,1905,Les Échecs Amoureux. Untersuchung über die Quellen des II. Teiles. I. Hälfte.,1,5
25519118,1905,Kritische Analyse der beiden ersten Bücher der platonischen Gesetze.,1,3
25519119,1905,Untersuchung über symbolische Relationen.,1,2
25519120,1905,Die theophoren Personennamen in den Keilschrifturkunden aus der Zeit der Könige von Ur.,1,4
25519121,1906,Zu Neidhart von Reuental,1,2
25519122,1906,"Die Fabel von Atreus und Thyestes in den wichtigsten Tragödien der englischen, französischen und italienischen Literatur",1,5
25519123,1905,"Commentationes philologicae in Zenonem Veronensem, Gaudentium Brixiensem, Petrum Chrysologum Ravennatem.",1,3
25519124,1905,Über eine neue Klasse von Chinolinfarbstoffen.,1,2
25519125,1905,Elastische Nachwirkung im kristallinischen Quarz.,1,2
25519126,1905,Über Diphenochinon und Derivate des Diphenochinondiimins.,1,3
25519127,1904,Kardinal Giordano Orsini († 1438). Ein Lebensbild aus der Zeit der großen Konzilien und des Humanismus. Teil 1.,1,6
25519128,1905,Die Brachiopoden- und Molluskenfauna des Glandarienkalkes. (Mit sieben Tafeln).,1,3
25519129,1906,Über Knospenbildung an Farnblättern.,1,2
25519130,1906,Über die innere Reibung zäher Flüssigkeiten und ihre Abhängigkeit vom Druck.,1,3
25519131,1901,Münchener Bühne und Litteratur im achtzehnten Jahrhundert.,1,3
25519132,1905,Zur Kenntnis der Glyzerinphosphorsäure und des Lecithins.,1,3
25519133,1905,Loy Hering. Ein Beitrag zur Geschichte der deutschen Plastik des 16. Jahrhunderts. Mit 70 Abb.,1,4
25519134,1905,Über die durch elektrische Entladungen hervorgerufene Gasabsorption in Geisslerschen Röhren.,0,3
25519135,1905,Das Tier in der Dichtung Marots.,1,3
25519136,1904,"Die oberpfälzischen Landstände und ihr Einfluß auf das Steuerwesen, besonders das Ungeld.",1,4
25519137,1905,o-Chinon und o- und p Chinonimine.,1,1
25519138,1905,Über Chlormalonaldehyd.,1,1
25519139,1904,Die Überlieferung der Regelbücher Benedikts von Aniane.,1,4
25519140,1905,Beiträge zur Kenntnis des Cirkulationssystems der Insekten. Mit 17 Figuren im Text.,1,5
25519141,1906,Die Konjugation von Didinium nasutum O. F. M.,1,3
25519142,1905,Celsus und Plinius in ihrem Verhältnis zum achten Buch der Encyklopädie Varros.,1,6
25519143,1906,Die Zusätze in der Handschrift des Johannes Skylitzes codex Vindobonensis hist. graec. LXXIV. Ein Beitrag zur Geschichte des sogenannten westbulgarischen Reiches.,1,8
25519144,1905,Über Pyron.,1,1
25519146,1905,Spensers Belesenheit.,0,1
25519147,1905,Das zweite Buch der pseudoaristotelischen Ökonomik.,1,2
25519148,1905,Über Metall-Isobutyr-Adine und ihre Salze. Eine neue Klasse komplexer organ. Metallverbindungen.,1,5
25519149,1905,Über N-Methylolsalicylamid und über Benzoylierungs-Produkte des Salicylamids.,1,3
25519150,1904,Hartmann Schedels Weltchronik.,1,1
25519151,1905,Mrs. Jane Barker. Ein Beitrag zur Englischen Literaturgeschichte.,1,4
25519152,1905,Die Schedelsche Bibliothek.,1,1
25519153,1904,Die Jesuiten und die Friedensfrage in der Zeit vom Prager Frieden bis zum Nürnberger Friedensexekutionshauptrezeß 1635- 1650. Teil 1.,1,6
25519154,1905,Auflösung gewisser algebraischer Eliminationsaufgaben durch Benützung der Teilungsgleichungen der p-Funktion.,1,5
25519155,1905,Über die Entwicklung des romantischen Kunstmärchens. (Mit besonderer Berücksichtigung von Tieck und E. T. A. Hoffmann.,1,5
25519156,1906,Studien zur Sprache von Notkers „Boetius“.,0,3
25519157,1905,Über Derivate des Cyclooctans.,1,2
25519158,1905,Die Verteilung der Primzahlen nach neuen Gesichtspunkten behandelt.,0,3
25519159,1905,Die Jura-Ablagerungen am Westrande des Bayrischen Waldes zwischen Regenstauf und der Bodenwöhrerbucht.,1,5
25519160,1905,"Ossian in der italienischen Litteratur bis etwa 1832, vorwiegend bei Monti.",1,3
25519161,1906,Analytische Verwertung der Reaktionen hydrolytisch gespaltener Metallsalze mit Alkalichlorat oder -Nitrit.,1,5
26236855,1905,Anatomisch-systematische Untersuchung der Blätter der Gattung „Symplocos“.,1,4
25519171,1906,Die rechtliche Natur des Eintritts in den Reichsstaatsdienst bezw. der Verleihung eines Reichsamtes. Ein staatsrechtlicher Versuch.,1,6
25519172,1906,Der Rückgang der Hand-Leinwandindustrie des Münsterlandes.,1,3
25519173,1906,Zur Frage der Besteuerung des Wertzuwachses am städtischen Boden in Österreich.,1,5
25519174,1905,Das Glücksspiel. Seine strafrechtliche Bedeutung.,0,2
25519175,1905,Der Begriff der Gefahr im Strafrecht unter besonderer Berücksichtigung der Polizeiübertretungen und der gemeingefährlichen Delikte.,1,6
25519176,1906,Die rechtliche Natur des politischen Wahlrechts.,1,2
25519177,1906,Über den Einfluss absorbierter Gase auf die Oberflächenspannung des Wassers.,1,4
25519178,1906,Beiträge zur anatomischen Kenntnis der Flechtengattung Ramalina. M. 5 Taf.,1,4
25519179,1905,Die Verwaltung der Stadt Münster von den letzten Zeiten der fürstbischöflichen bis zum Ausgang der französischen Herrschaft 1802- 1813.,1,5
25519180,1906,Die capitulatio perpetua und ihre verfassungsgeschichtliche Bedeutung für das Hochstift Osnabrück (1648-1650.),1,3
25519182,1906,Das Verhalten der pflanzlichen Zellmembran während der Entwicklung in chemischer und physiologischer Hinsicht.,1,4
25519183,1905,"Johann Kuper, und die Holzschnitzereien der Renaissance in Münster während des sechszehnten Jahrhunderts.",1,5
25519184,1905,Geschichte der Handwerkerverbände der Stadt Hildesheim im Mittelalter. 1. Teil: Die äußere Geschichte.,0,4
25519185,1906,Perfektive und imperfektive Aktionsart im Altenglischen.,1,3
25519186,1906,Die Siegelkammer der Bischöfe von Münster.,1,3
25519187,1906,Über den Einfluß von Zacharias Werners Mystik auf sein dramatisches Schaffen.,1,3
25519189,1906,Die Aufhebung der Leibeigenschaft (Eigenbehörigkeit) im nördlichen Münsterlande (den vormals Arenbergischen und Bergischen Teilen des französischen Kaiserreiches.),1,7
25519190,1906,Rhythmik und Melodik Michel Beheims.,1,1
25519192,1906,Die Zersetzung von pflanzlichen Futtermitteln bei Luftabschluss.,1,3
25519193,1905,Über Funkenentladungen in Flüssigkeiten.,1,2
25519194,1906,Zur Geschichte und ältesten Entwickelung der Siegerländer Stahl- und Eisen-Industrie. Ein Beitrag zur Wirtschafts-Geschichte des Siegerlandes.,1,6
25519195,1905,Die Religionsunruhen in Aachen und die beiden Städtetage zu Speier und Heilbronn 1581 und 1582. Zur Vorgeschichte des Augsburger Reichstages 1582.,1,7
25519196,1906,Zur Balladentechnik der Annette von Droste-Hülshoff.,0,0
25519197,1906,Das Lignin und Kutin in chemischer und physiologischer Hinsicht.,1,3
25519198,1905,Über den Einfluss der Konzentration und Temperatur auf das spezifische Drehungsvermögen optisch aktiver Verbindungen.,1,4
25519199,1906,Der entwicklungsgeschichtliche Gedanke bei Herder.,1,2
25519200,1905,Prolegomena zu einer Ausgabe des Palpanista Bernhards von der Geist.,1,4
25519201,1906,Geschichte und Organisation der Juden im ehemaligen Stifte Münster.,1,4
25519202,1905,Die westfälischen Städte in ihrem Verhältnis zur Hanse bis zum Beginn des XVI. Jahrhunderts.,0,6
25519203,1905,Herkunft und Gestaltung der französischen Heiligennamen.,1,3
25519204,1906,Über die geodätischen Linien auf einem Kegel.,0,2
25519205,1906,Über den feineren Bau des schwach-elektrischen Organs von Mormyrus oxyrhynchus Geoffr.,1,4
25519206,1906,Unterschiede zwischen dem süderländischen und siegerländischen Wortschatze.,1,2
25519207,1905,Die mittelalterliche Malerei in Soest. Beitrag zur Geschichte des Naturgefühls in der deutschen Kunst.,1,6
25519208,1906,Zur Kenntnis der Verbindungen des Athylendiamins.,0,3
25519209,1906,Über die Konstitution der Orsellinsäure. Studien über die Verwendung des Natriumhydrosulfits in der Massanalyse.,1,6
25519210,1906,Über die Geschwindigkeit der Esterbildung aus Anhydriden gesättigter einbasischer Fettsäuren und Athylalkohol.,1,5
25519211,1906,Beiträge zur Geschichte des Herzogs Adolf Friedrich I. von Mecklenburg-Schwerin in den Jahren 1636- 1644.,1,5
25519212,1906,Die Translatio sancti Viti.,1,2
25519213,1906,Geschichte der Verfassung der Stadt Hildesheim von den letzten Zeiten der fürstbischöflichen bis zum Ende der preußischen Herrschaft 1802- 1806. 1. T.,0,6
25519214,1905,Die Säcularisation des Bistums Halberstadt und seine Einverleibung in den Brandenburgisch-Preußischen Staat 1648 - 1650.,1,4
25519215,1905,Die Gliederung der Aachener Steinkohlenablagerung auf Grund ihres petrographischen und palaeontologischen Verhaltens.,1,4
25519216,1905,Die Stellung der Bettelorden in den deutschen freien Reichsstädten im Mittelalter.,1,4
25519217,1905,Untersuchungen über die Magnetisierungszahlen von Eisen und Mangansalzen.,1,4
25519219,1905,Grundriß des Osmanischen Staatsrechts.,1,2
25519220,1906,"Die Grenzscheidungsklage des Bürgerlichen Gesetzbuches unter Berücksichtigung des römisch-gemeinen, preußischen, sächsischen und französischen Rechtes.",1,4
25519221,1905,Der Prozess der offenen Handelsgesellschaft.,0,2
25519222,1906,Das Recht aus einem Vertrage zu Gunsten Dritter und seine Zurückweisung seitens des Dritten.,0,5
25519223,1905,Der Begriff des Besitzdieners. (§ 855 B.G.B.),0,3
25519224,1906,Die rechtliche Beurteilung des Lebensversicherungsvertrages zugunsten eines Dritten im Verhältnis zwischen dem Versicherungsnehmer und dem Dritten.,1,5
25519225,1905,Der Begriff des Mitbesitzes nach gemeinem Rechte und Bürgerl. Gesetzbuche.,1,5
25519226,1906,Die Hingabe an Erfüllungsstatt nach dem Bürgerlichen Gesetzbuche.,0,3
25519227,1905,Zur rechtlichen Seite des Giroverkehrs.,1,2
25519228,1906,Die rechtliche Stellung des Miteigentümers zur Grunddienstbarkeit nach gemeinem Recht und Bürgerlichem Gesetzbuch.,0,5
25519229,1906,Die Bestattungspflicht nach bürgerlichem Recht.,1,2
25519230,1906,Die Schriftform im Bürgerlichen Gesetzbuch.,1,2
25519231,1906,Der Realvertrag.,0,1
25519232,1905,Gesetzliche Vertretung und gesetzliche Vollmacht.,1,2
25519233,1906,Das Zubehör nach dem Rechte des Bürgerlichen Gesetzbuches für das Deutsche Reich.,0,4
25519234,1905,Die Materiellen Voraussetzungen und die Form des Schecks.,1,3
25519235,1906,Der Besitz des Erben unter besonderer Berücksichtigung des Besitzbegriffes überhaupt nach dem bürgerlichen Gesetzbuche.,1,5
25519236,1906,Wer ist als gesetzlicher Vertreter und als Hülfsperson nach §§ 278 und 831 des BGB. anzusehen?,1,5
25519237,1905,Voraussetzungen der Anfechtbarkeit wegen Drohung nach gemeinem Recht und B.G.B.,0,4
25519238,1906,Der Tod des Gemeinschuldners im Konkursverfahren.,0,3
26244135,1906,Das Kassenschrankfach-Geschäft,1,1
25519239,1905,Über die Möglichkeit der Anwendung des Dotalrechtes auf der Grundlage des B.G.B.,0,5
25519240,1906,Das Pfandrecht des Vermieters nach dem bürgerlichen Gesetzbuche.,0,3
25519241,1906,Das Problem der Erbenhaftung nach Reichsrecht.,0,3
25519242,1905,Die Gütertrennung des B. G. B.,1,2
25519243,1906,Rechtsbehelfe gegen simulierte Urteile.,1,2
25519244,1906,Die Sicherheitsübereignung und das Mobiliarsicherungsrecht.,1,2
25519245,1906,Bricht Kauf Miete? Erörtert nach gemeinem Recht und Bürgerlichem Gesetzbuch mit kurzer geschichtlicher Entwicklung.,1,5
25519246,1906,Die Haftung des Gläubigers nach vollendeter Zwangsvollstreckung in eine dem Schuldner nicht gehörige Sache.,1,5
25519247,1900,"Zur Geschichte des Mecklenburgischen Jagdrechts unter besonderer Berücksichtigung des Ablagerrechts, Jägerrechts und des Rechts der Folge.",1,7
25519248,1906,"Der Nießbrauch von Prämienpapieren, Aktien und Urheberrechten. Ein Beitrag zur Lehre vom Nießbrauch an Rechten nach dem BGB.",1,8
25519249,1906,"Was versteht das Bürgerliche Gesetzbuch unter „Schadenersatz wegen Nichterfüllung (Mit besonderer Berücksichtigung der §§ 325, 326 B.G.B.).",0,6
25519250,1906,Das Recht der Notwehr und des Notstandes nach dem Bürgerlichen Gesetzbuch.,0,4
25519251,1906,Das ostfriesische Gesinderecht auf Grund der Dienstbotenordnung für Ostfriesland und Harlingerland vom 10. Juli 1859 unter Berücksichtigung des deutschen Bürgerlichen Gesetzbuchs.,1,7
25519252,1906,Der Eigentumserwerb an dem auf eine Postanweisung ausgezahlten Gelde.,0,2
25519253,1906,Die Bestimmung der Leistung durch Gläubiger oder Schuldner.,0,4
